"DIVEID","LOCATION","SITENAME","LATITUDE","LONGITUDE","DATE","DEPTH","TEMP","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC","DAY","MONTH","YEAR","OWNER","DATATYPE"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",5.5,14,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Batsata Cove",-34.26765,18.4671,"11/05/2020",6.5,14,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PUFFADDERSHYSHARK",1,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",8,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",5,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Between Batsata Cove and Christinasgang",-34.28361667,18.46696667,"11/05/2020",6,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",5.7,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",6,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"COWSHARK",0,"NOTORYNCHOS CEPEDIANUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"DARKSHYSHARK",0,"HAPLOBLEPHARUS PICTUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"LEOPARDCATSHARK",0,"PORODERMA PANTHERINUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"PAJAMA SHARK",0,"PORODERMA AFRICANUM","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"PUFFADDERSHYSHARK",0,"HAPLOBLEPHARUS EDWARDSII","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"SHORT-TAILED STINGRAY",0,"BATHYTOSHIA BREVICAUDATA","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"SHYSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",7,15,"SPOTTEDGULLEYSHARK",0,"TRIAKIS MEGALOPTERUS","11","05","2020","SANPARKS","UVC-S"
"NA","FB","Christinasgang",-34.284,18.4668,"11/05/2020",11,15,"CATSHARK",0,NA,"11","05","2020","SANPARKS","UVC-S"
