"Deployment.No.","Date","Project.Name","Location","Management","Bait.Type","LONGITUDE","LATITUDE","Distance.to.center..km.","Time.in..24hr.","Time.Out..24hr.","Deployment.Time","Total.Video.Time..m.","Video.Method","Depth..m.","Temp","Camera.Type","Frame.Rate","Resolution","Habitat","Total.MaxN","Total.MaxN.SR","Species.Richness","Sharks","Rays","DATATYPE","OWNER","DATE_FORMATTED","DAY","MONTH","YEAR","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Smooth Hound",3,"Mustelus mustelus"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Spotted Gully",0,"Triakis megalopterus"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Soupfin",0,"Galeorhinus galeus"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Blue Stingray",0,"Dasyatis chrysonota"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Butterfly Ray",0,"Unknown"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Eagle Ray",1,"Unknown"
73,"3/20/2019","De Hoop","Driegaaitjies","Outside Reserve","Sardine",20.874176,-34.43593,21.28255314,"13:10","14:50","1:40",79.1,"Mono-BRUVs",15,22.4,"GoPro Hero 6",60,"1080p","Sand",5,5,3,4,1,"BRUVS","ALBANO_P",2019-03-20,"20","03","2019","Batoids",0,NA
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Dark Shyshark",0,"Haploblepharus pictus"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Great White.Shark",0,"Carcharodon carcharias"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Leopard Catshark",0,"Poroderma pantherinum"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Pyjama Catshark",0,"Poroderma africanum"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Ragged Tooth",0,"Carcharias taurus"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hound",1,"Mustelus mustelus"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Spotted Gully",0,"Triakis megalopterus"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Soupfin",0,"Galeorhinus galeus"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Blue Stingray",0,"Dasyatis chrysonota"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Butterfly Ray",0,"Unknown"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Eagle Ray",0,"Unknown"
74,"3/24/2019","De Hoop","Cape Infanta","Inside Reserve","Sardine",20.87052,-34.461909,20.54073449,"10:52","12:40","1:48",34.32,"Mono-BRUVs",12.2,22.2,"GoPro Hero 6",60,"1080p","Sand",1,1,1,1,0,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Batoids",0,NA
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Dark Shyshark",0,"Haploblepharus pictus"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Great White.Shark",0,"Carcharodon carcharias"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Leopard Catshark",0,"Poroderma pantherinum"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Puffadder Shyshark",0,"Haploblepharus edwardsii"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Pyjama Catshark",0,"Poroderma africanum"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Ragged Tooth",1,"Carcharias taurus"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hound",1,"Mustelus mustelus"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Spotted Gully",0,"Triakis megalopterus"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Soupfin",0,"Galeorhinus galeus"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Blue Stingray",1,"Dasyatis chrysonota"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Butterfly Ray",0,"Unknown"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Eagle Ray",1,"Unknown"
75,"3/24/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.85428,-34.470043,19.00527299,"10:45","12:33","1:48",80.65,"Mono-BRUVs",11.4,22.2,"GoPro Hero 6",60,"1080p","Sand",5,4,5,2,2,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Batoids",1,NA
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Dark Shyshark",0,"Haploblepharus pictus"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Great White.Shark",0,"Carcharodon carcharias"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Leopard Catshark",0,"Poroderma pantherinum"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Puffadder Shyshark",2,"Haploblepharus edwardsii"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Pyjama Catshark",0,"Poroderma africanum"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Ragged Tooth",0,"Carcharias taurus"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hammerhead",1,"SPHYRNA ZYGAENA"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hound",3,"Mustelus mustelus"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Spotted Gully",0,"Triakis megalopterus"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Soupfin",0,"Galeorhinus galeus"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Blue Stingray",0,"Dasyatis chrysonota"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Butterfly Ray",1,"Unknown"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Short tailed.Stingray",0,"Bathytoshia brevicaudata"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Duckbill Ray",0,"Aetomylaeus bovinus"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Eagle Ray",0,"Unknown"
76,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.871898,-34.460962,20.67477932,"12:53","14:37","1:44",93.9,"Mono-BRUVs",14.9,22.2,"GoPro Hero 6",60,"1080p","Sand",8,7,5,6,1,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Batoids",1,NA
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Dark Shyshark",0,"Haploblepharus pictus"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Great White.Shark",0,"Carcharodon carcharias"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Leopard Catshark",0,"Poroderma pantherinum"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Puffadder Shyshark",1,"Haploblepharus edwardsii"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Pyjama Catshark",0,"Poroderma africanum"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Ragged Tooth",0,"Carcharias taurus"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hammerhead",0,"SPHYRNA ZYGAENA"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Smooth Hound",8,"Mustelus mustelus"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Spotted Gully",0,"Triakis megalopterus"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Soupfin",0,"Galeorhinus galeus"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Blue Stingray",1,"Dasyatis chrysonota"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Butterfly Ray",1,"Unknown"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Short tailed.Stingray",1,"Bathytoshia brevicaudata"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Duckbill Ray",1,"Aetomylaeus bovinus"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Eagle Ray",0,"Unknown"
77,"3/24/2019","De Hoop","East Boundary ","Inside Reserve","Sardine",20.874871,-34.455244,21.00569935,"12:47","14:45","1:58",88.22,"Mono-BRUVs",14.5,22.4,"GoPro Hero 6",60,"1080p","Sand",13,13,6,9,4,"BRUVS","ALBANO_P",2019-03-24,"24","03","2019","Batoids",0,NA
78,"3/28/2019","De Hoop","Infanta Lighthouse","Inside Reserve","Sardine",20.856332,-34.468785,19.19832218,"8:32","10:40","2:08",91.68,"Mono-BRUVs",14.5,20.8,"GoPro Hero 6",60,"1080p","Sand",0,0,0,0,0,"BRUVS","ALBANO_P",2019-03-28,"28","03","2019","Bronze Whaler",0,"Carcharhinus brachyurus"
